movie_sk,title,genre,director,average_rating,weighted_rating,num_votes,log_votes,rating_diff,popularity_level
3157,ong bak 2,"adventure, action, thriller",unknown_director,6.456,6.569373023087993,704,2.848189116991399,-0.1931876313419396,medium
7274,the devil's candy,"horror, thriller",sean byrne,6.309,6.508523537443954,705,2.848804701051804,-0.3401876313419398,medium
6410,children of heaven,"drama, family",unknown_director,7.896,7.1647317485876485,705,2.848804701051804,1.24681236865806,medium
3507,presence,"horror, thriller, drama",steven soderbergh,6.126,6.432854915743073,705,2.848804701051804,-0.5231876313419396,medium
9303,suicide squad: hell to pay,"science fiction, action, animation, fantasy",sam liu,7.097,6.834507404069133,706,2.8494194137969,0.4478123686580604,medium
4386,sanjuro,"drama, action, comedy",akira kurosawa,7.96,7.191645739356353,706,2.8494194137969,1.31081236865806,medium
7427,vegas vacation,comedy,unknown_director,5.995,6.378462855417316,706,2.8494194137969,-0.6541876313419399,medium
8208,apt pupil,"drama, thriller",bryan singer,6.532,6.6006110253758425,708,2.8506462351830666,-0.1171876313419399,medium
2763,hatchet,"comedy, horror",adam green,5.777,6.287349696513717,709,2.8512583487190755,-0.8721876313419398,medium
5550,yannick,"comedy, drama, thriller",quentin dupieux,7.046,6.813810199731972,709,2.8512583487190755,0.3968123686580602,medium
8792,anna,"thriller, drama",unknown_director,6.487,6.5819020663206205,709,2.8512583487190755,-0.1621876313419399,medium
6452,mean girls,comedy,unknown_director,5.883,6.331325120738409,709,2.8512583487190755,-0.76618763134194,medium
7256,just visiting,"comedy, fantasy, science fiction",jean-marie poir,4.8,5.881396275638561,710,2.851869600729766,-1.84918763134194,medium
9277,the innkeepers,"horror, thriller",ti west,5.401,6.130934287334467,710,2.851869600729766,-1.2481876313419402,medium
6333,into the forest,"drama, science fiction",unknown_director,5.814,6.302128364314401,711,2.852479993636857,-0.83518763134194,medium
4800,"crouching tiger, hidden dragon: sword of destiny","action, adventure, drama",yuen woo-ping,6.157,6.4446608014856475,711,2.852479993636857,-0.49218763134194,medium
8106,psycho ii,"horror, mystery, thriller",unknown_director,6.493,6.584284413408499,711,2.852479993636857,-0.1561876313419396,medium
5383,steel magnolias,"comedy, drama, romance",herbert ross,7.192,6.874936700550199,712,2.8530895298518657,0.5428123686580602,medium
2592,the legend is born: ip man,"drama, action, history",herman yau,6.857,6.735614270643657,712,2.8530895298518657,0.2078123686580601,medium
2311,wolf creek 2,"horror, thriller",greg mclean,6.398,6.54472174727917,712,2.8530895298518657,-0.2511876313419403,medium
3747,the changeling,horror,peter medak,6.973,6.783857261297862,712,2.8530895298518657,0.3238123686580598,medium
7323,asterix in britain,"family, animation, adventure, comedy",unknown_director,6.769,6.699056994361904,713,2.8536982117761744,0.1198123686580601,medium
9844,sarah's key,"drama, war",gilles paquet-brenner,7.28,6.911749930730846,713,2.8536982117761744,0.6308123686580602,medium
5217,prison break: the final break,"action, drama, thriller",unknown_director,7.512,7.008608886430537,714,2.8543060418010806,0.8628123686580595,medium
9565,stretch,"action, comedy, thriller",joe carnahan,6.189,6.45748753287161,714,2.8543060418010806,-0.4601876313419399,medium
809,au revoir les enfants,"drama, war",louis malle,7.517,7.010691733571728,714,2.8543060418010806,0.8678123686580603,medium
3946,one fine day,"romance, comedy",michael hoffman,6.464,6.572044125637071,714,2.8543060418010806,-0.1851876313419396,medium
594,father stu,drama,unknown_director,7.151,6.858227322836604,714,2.8543060418010806,0.5018123686580597,medium
832,the fly ii,"horror, science fiction",unknown_director,5.697,6.252211446846613,715,2.854913022307856,-0.95218763134194,medium
9920,cat's eye,"horror, thriller",lewis teague,6.713,6.6758133049778206,716,2.8555191556678,0.06381236865806,medium
9195,backcountry,"horror, thriller",unknown_director,5.959,6.36120724437176,716,2.8555191556678,-0.6901876313419403,medium
2521,knight of cups,"drama, romance",terrence malick,5.696,6.251470647635164,716,2.8555191556678,-0.9531876313419402,medium
8350,the verdict,drama,sidney lumet,7.451,6.984015510391345,717,2.8561244442423,0.8018123686580596,medium
8717,no one gets out alive,"horror, mystery, thriller",unknown_director,5.873,6.325060356052382,717,2.8561244442423,-0.7761876313419398,medium
7747,john dies at the end,"horror, comedy",don coscarelli,6.278,6.494183827223028,717,2.8561244442423,-0.3711876313419404,medium
2844,reindeer games,"thriller, action, crime",john frankenheimer,5.705,6.254585350024413,718,2.8567288903828825,-0.94418763134194,medium
1404,eddington,"western, comedy, crime",ari aster,6.448,6.565105722550606,718,2.8567288903828825,-0.2011876313419396,medium
6902,american gigolo,"crime, drama, mystery",paul schrader,6.19,6.457124858255928,719,2.8573324964312685,-0.4591876313419396,medium
7589,the bad guys 2,"family, comedy, crime, adventure, animation",pierre perifel,7.67,7.076159180536323,719,2.8573324964312685,1.02081236865806,medium
5966,my boss's daughter,"comedy, romance",david zucker,5.0,5.9588300182220575,720,2.857935264719429,-1.64918763134194,medium
3482,"where'd you go, bernadette","comedy, drama",richard linklater,6.581,6.6206439717104315,720,2.857935264719429,-0.0681876313419396,medium
3900,under the shadow,"drama, horror, war",babak anvari,6.485,6.580402458653074,721,2.858537197569639,-0.1641876313419397,medium
4414,belle,drama,amma asante,7.079,6.829254288984276,721,2.858537197569639,0.4298123686580597,medium
8159,down a dark hall,"horror, mystery, thriller, fantasy, drama",rodrigo corts,5.546,6.187015474341627,721,2.858537197569639,-1.1031876313419398,medium
39,kagemusha,"action, drama, history, war",akira kurosawa,7.824,7.141762852114947,722,2.859138297294531,1.1748123686580598,medium
9871,the limehouse golem,"horror, mystery, thriller",unknown_director,6.239,6.477204199385563,722,2.859138297294531,-0.4101876313419401,medium
4326,pet,"horror, thriller",carles torrens,5.841,6.310330796365817,722,2.859138297294531,-0.8081876313419398,medium
1847,the dream team,"drama, comedy, romance",olivier dahan,5.0,5.957716394507513,722,2.859138297294531,-1.64918763134194,medium
7403,fallen leaves,"romance, comedy, drama",aki kaurismki,7.136,6.853298276040615,722,2.859138297294531,0.4868123686580601,medium
13,russian dolls,"comedy, drama, romance",cdric klapisch,6.645,6.6474318416619855,722,2.859138297294531,-0.0041876313419404,medium
8966,grease 2,"comedy, music, romance",unknown_director,5.243,6.059127470308729,723,2.859738566197147,-1.4061876313419397,medium
6612,chinese puzzle,"comedy, drama, romance",cdric klapisch,6.573,6.61719236156725,724,2.8603380065709936,-0.0761876313419396,medium
5541,redeeming love,"romance, drama, western",d.j. caruso,7.83,7.145074032100894,724,2.8603380065709936,1.18081236865806,medium
3266,fire with fire,"action, crime, drama, thriller",unknown_director,5.667,6.236714403330591,724,2.8603380065709936,-0.9821876313419402,medium
9509,level 16,"science fiction, thriller",unknown_director,6.736,6.685673989183734,725,2.8609366207000937,0.0868123686580597,medium
5267,north country,drama,niki caro,7.227,6.8922303773707645,726,2.8615344108590377,0.5778123686580602,medium
6283,proof,"drama, mystery",john madden,6.337,6.517768750053237,727,2.8621313793130367,-0.3121876313419402,medium
4696,in your eyes,"drama, romance, science fiction",unknown_director,7.131,6.852011946347389,727,2.8621313793130367,0.4818123686580602,medium
1674,radius,"thriller, drama, horror",unknown_director,6.525,6.596867842211771,728,2.8627275283179747,-0.1241876313419396,medium
2627,greenland 2: migration,"adventure, thriller, science fiction",ric roman waugh,6.451,6.565691916285845,728,2.8627275283179747,-0.1981876313419404,medium
7962,the lovebirds,"romance, comedy",michael showalter,6.109,6.421608582952512,728,2.8627275283179747,-0.54018763134194,medium
6871,custody,"drama, thriller",unknown_director,7.488,7.002576175545104,728,2.8627275283179747,0.8388123686580604,medium
8070,parthenope,drama,paolo sorrentino,6.697,6.669330805174734,728,2.8627275283179747,0.04781236865806,medium
4877,piranha,"horror, science fiction",joe dante,5.966,6.361363212582141,728,2.8627275283179747,-0.6831876313419398,medium
9794,come play,"horror, mystery",unknown_director,6.402,6.545048397767326,728,2.8627275283179747,-0.2471876313419398,medium
4903,boys,"drama, romance, tv movie",unknown_director,7.677,7.082545188746061,729,2.863322860120456,1.0278123686580596,medium
2539,little white lies 2,"comedy, drama, family, romance",guillaume canet,6.652,6.650373413153233,729,2.863322860120456,0.0028123686580601,medium
5853,the medium,"horror, thriller",unknown_director,6.997,6.795952388058925,730,2.8639173769578603,0.3478123686580598,medium
9269,la notte,"drama, romance",michelangelo antonioni,7.939,7.193443717538694,730,2.8639173769578603,1.28981236865806,medium
803,a hard day's night,"comedy, music",richard lester,7.318,6.931403255110948,730,2.8639173769578603,0.6688123686580596,medium
2578,kung pow: enter the fist,"comedy, action",steve oedekerk,6.402,6.544800480266863,731,2.864511081058392,-0.2471876313419398,medium
5847,little monsters,"horror, comedy",unknown_director,6.503,6.587452704414755,731,2.864511081058392,-0.1461876313419399,medium
3256,delusions of grandeur,"comedy, history",grard oury,7.408,6.9696335247498205,731,2.864511081058392,0.7588123686580603,medium
5396,boiler room,"crime, drama, thriller",ben younger,6.714,6.676579463823291,732,2.865103974641128,0.0648123686580603,medium
5156,oddity,"horror, mystery",unknown_director,6.663,6.65502519130597,732,2.865103974641128,0.0138123686580602,medium
8575,final girl,"action, drama, thriller",unknown_director,5.259,6.06118559223424,733,2.8656960599160706,-1.3901876313419397,medium
8107,mr. nice guy,"crime, action, comedy",sammo hung kam-bo,6.53,6.598735658213346,734,2.8662873390841948,-0.1191876313419397,medium
7126,the poughkeepsie tapes,"horror, mystery, crime, thriller",john erick dowdle,6.556,6.609741425226033,734,2.8662873390841948,-0.0931876313419399,medium
3170,the ice storm,drama,ang lee,6.871,6.743154254375758,735,2.866877814337499,0.2218123686580604,medium
7760,barbecue,comedy,eric lavaine,5.821,6.298341574260483,735,2.866877814337499,-0.8281876313419402,medium
7692,american murder: the family next door,documentary,unknown_director,7.273,6.91345396619132,735,2.866877814337499,0.6238123686580596,medium
7918,army of shadows,"war, drama, thriller",jean-pierre melville,7.887,7.173974442017246,736,2.867467487859052,1.2378123686580595,medium
5117,promised land,drama,gus van sant,6.286,6.495089022073655,737,2.868056361823041,-0.3631876313419404,medium
1177,american pastoral,"crime, drama",unknown_director,6.174,6.447568008832436,737,2.868056361823041,-0.4751876313419396,medium
5046,boiling point,"drama, thriller",unknown_director,7.234,6.897514172233567,738,2.868644438394825,0.58481236865806,medium
5988,career opportunities,"romance, comedy",unknown_director,6.858,6.73785479363748,738,2.868644438394825,0.2088123686580596,medium
4817,the hole in the ground,horror,lee cronin,5.645,6.222783447262335,738,2.868644438394825,-1.0041876313419404,medium
4076,altered states,"horror, science fiction, thriller",ken russell,6.731,6.6839543595985855,739,2.869231719730976,0.0818123686580598,medium
4682,hesher,drama,unknown_director,6.802,6.7141262974939275,739,2.869231719730976,0.1528123686580595,medium
6916,rudy,"drama, history",david anspaugh,7.326,6.937027374334448,740,2.869818207979328,0.6768123686580596,medium
9407,noelle,"family, comedy, fantasy",marc lawrence,6.574,6.617211282380425,740,2.869818207979328,-0.0751876313419401,medium
7512,walk hard: the dewey cox story,"comedy, music",jake kasdan,6.602,6.629103751488765,741,2.870403905279027,-0.0471876313419397,medium
9756,lovelace,drama,unknown_director,6.028,6.384799328743217,741,2.870403905279027,-0.6211876313419404,medium
9544,the people under the stairs,"horror, comedy",wes craven,6.553,6.608248495888535,741,2.870403905279027,-0.09618763134194,medium
3905,annette,"drama, romance",leos carax,6.669,6.657626654042446,742,2.8709888137605755,0.0198123686580595,medium
4106,venus in fur,drama,roman polanski,7.217,6.891232720219128,743,2.8715729355458786,0.5678123686580596,medium
9440,giant,"drama, western, romance",george stevens,7.605,7.056628015686713,743,2.8715729355458786,0.9558123686580604,medium
476,queen & slim,"crime, drama, romance",unknown_director,7.137,6.857451364665869,745,2.8727388274726686,0.4878123686580595,medium
5016,remember,"drama, thriller, mystery",atom egoyan,7.354,6.950096063806269,745,2.8727388274726686,0.70481236865806,medium
8589,wonder park,"comedy, animation, adventure, family, fantasy",unknown_director,6.541,6.602963133643723,746,2.873320601815399,-0.1081876313419396,medium
591,metal lords,"comedy, drama, music",peter sollett,6.885,6.750095898937037,748,2.874481817699466,0.2358123686580597,medium
2081,an american werewolf in paris,"horror, comedy, fantasy",unknown_director,5.918,6.336299560264268,748,2.874481817699466,-0.7311876313419398,medium
6128,jodorowsky's dune,documentary,unknown_director,7.832,7.155720772636901,749,2.8750612633917,1.1828123686580598,medium
7034,the act of killing,"documentary, history",unknown_director,7.657,7.0807779481657755,749,2.8750612633917,1.00781236865806,medium
435,the last starfighter,"adventure, science fiction, action",nick castle,6.601,6.628535789338251,750,2.8756399370041685,-0.04818763134194,medium
9724,rogue,"action, horror, thriller",greg mclean,6.33,6.512392932195394,750,2.8756399370041685,-0.3191876313419399,medium
5037,playing with fire,"family, comedy",andy fickman,6.576,6.617821503623965,750,2.8756399370041685,-0.0731876313419404,medium
9393,jack and the cuckoo-clock heart,"animation, romance, adventure, drama, fantasy",unknown_director,7.211,6.890147704935432,751,2.876217840591642,0.5618123686580602,medium
651,cure,"crime, thriller, horror, mystery",kiyoshi kurosawa,7.53,7.02696609442715,751,2.876217840591642,0.8808123686580602,medium
866,superman/batman: apocalypse,"science fiction, action, adventure, animation",lauren montgomery,7.156,6.86672353387097,752,2.876794976200701,0.5068123686580596,medium
2075,futurama: bender's big score,"animation, comedy, science fiction",dwayne carey-hill,7.383,6.964157323825308,752,2.876794976200701,0.73381236865806,medium
8617,sentimental value,drama,joachim trier,7.516,7.021526315654272,753,2.8773713458697734,0.86681236865806,medium
9930,fighting,"action, crime, romance, drama",dito montiel,5.992,6.366893115426093,753,2.8773713458697734,-0.65718763134194,medium
9648,6 days,"action, drama, history, thriller",unknown_director,6.054,6.393525174752961,753,2.8773713458697734,-0.5951876313419397,medium
6028,vivo,"animation, family, comedy",kirk demicco,7.255,6.909610964277047,754,2.8779469516291885,0.6058123686580598,medium
7163,teen titans: the judas contract,"science fiction, animation, action",sam liu,7.366,6.957327041814104,754,2.8779469516291885,0.7168123686580596,medium
6029,batman: gotham by gaslight,"thriller, action, animation, science fiction",sam liu,6.696,6.669311078302132,754,2.8779469516291885,0.0468123686580597,medium
4959,"to wong foo, thanks for everything! julie newmar","comedy, drama",beeban kidron,7.367,6.957756916386512,754,2.8779469516291885,0.71781236865806,medium
9414,let him go,"thriller, crime, western",thomas bezucha,6.821,6.723045399852873,754,2.8779469516291885,0.1718123686580597,medium
3860,little manhattan,"comedy, romance",unknown_director,7.198,6.885108113649909,754,2.8779469516291885,0.5488123686580603,medium
7282,the villainess,"action, crime, drama, thriller",jung byung-gil,6.913,6.762593860514218,754,2.8779469516291885,0.2638123686580602,medium
558,skiptrace,"action, adventure, crime, comedy",renny harlin,5.754,6.264078422417059,755,2.8785217955012063,-0.8951876313419403,medium
4821,there's someone inside your house,"horror, mystery",patrick brice,5.344,6.087696656035293,755,2.8785217955012063,-1.3051876313419395,medium
7653,the players,comedy,unknown_director,4.754,5.833878992217628,755,2.8785217955012063,-1.8951876313419405,medium
1910,arizona dream,"fantasy, comedy, drama, romance",emir kusturica,7.168,6.872380416719054,755,2.8785217955012063,0.5188123686580601,medium
4437,the forgotten battle,"action, war, adventure, history, drama",matthijs van heijningen jr.,7.081,6.834953066291703,755,2.8785217955012063,0.4318123686580603,medium
9128,girl,drama,lukas dhont,7.162,6.87013183343309,757,2.8796692056320534,0.5128123686580599,medium
3265,the guilt trip,comedy,anne fletcher,5.608,6.2005939848275125,757,2.8796692056320534,-1.0411876313419404,medium
5585,serial mom,"comedy, crime",john waters,6.727,6.6827129375879,757,2.8796692056320534,0.0778123686580603,medium
1398,bad education,"drama, crime, history",cory finley,6.745,6.69053020542464,759,2.880813592280792,0.09581236865806,medium
4756,harsh times,"crime, drama, thriller, action",david ayer,6.433,6.555903713099454,759,2.880813592280792,-0.2161876313419401,medium
1754,open grave,"horror, thriller, mystery",gonzalo lpez-gallego,5.98,6.360220245080648,760,2.8813846567705728,-0.6691876313419395,medium
6544,ricky stanicky,comedy,peter farrelly,6.519,6.592970245080648,760,2.8813846567705728,-0.1301876313419398,medium
5209,jiro dreams of sushi,documentary,david gelb,7.735,7.118411488553061,761,2.8819549713396007,1.0858123686580603,medium
9846,crimson rivers ii: angels of the apocalypse,"action, thriller, crime",olivier dahan,6.096,6.40995438782176,762,2.8825245379548803,-0.5531876313419399,medium
341,koyaanisqatsi,"documentary, music",unknown_director,7.882,7.1823335024642105,762,2.8825245379548803,1.2328123686580597,medium
6657,you people,"romance, comedy",unknown_director,5.63,6.208426578514153,762,2.8825245379548803,-1.01918763134194,medium
268,alex cross,"action, thriller, crime, mystery",rob cohen,5.1,5.979221130160012,762,2.8825245379548803,-1.5491876313419404,medium
1393,woody woodpecker,"comedy, family, animation",alex zamm,6.569,6.614483625264855,763,2.8830933585756897,-0.08018763134194,medium
3177,zombeavers,"horror, action, comedy",unknown_director,4.948,5.9129390988893595,763,2.8830933585756897,-1.7011876313419396,medium
1134,cursed,"horror, comedy",wes craven,5.413,6.114184135758332,763,2.8830933585756897,-1.2361876313419398,medium
8850,i'm not there,"drama, music",todd haynes,6.503,6.585872806883185,764,2.8836614351536176,-0.1461876313419399,medium
8203,fireworks,"crime, drama",takeshi kitano,7.665,7.089142648153027,764,2.8836614351536176,1.01581236865806,medium
3810,shiva baby,"comedy, drama",emma seligman,7.108,6.847902285341236,764,2.8836614351536176,0.4588123686580596,medium
2437,champions,"comedy, family, drama",unknown_director,7.506,7.020553898777303,765,2.884228769632604,0.8568123686580602,medium
3673,a walk in the woods,"adventure, comedy, drama",ken kwapis,6.124,6.421556731638493,765,2.884228769632604,-0.5251876313419404,medium
7388,calibre,"thriller, drama",matt palmer,6.481,6.576290442686652,765,2.884228769632604,-0.1681876313419401,medium
1891,grand illusion,"drama, history, war",jean renoir,7.862,7.175243279355572,766,2.8847953639489807,1.21281236865806,medium
1768,bad samaritan,"thriller, crime, horror, drama",dean devlin,6.749,6.692481104950136,766,2.8847953639489807,0.0998123686580596,medium
1603,robot dreams,"animation, drama, comedy, science fiction",unknown_director,7.978,7.225558115142661,766,2.8847953639489807,1.3288123686580595,medium
7953,sherlock gnomes,"animation, family, fantasy, comedy, adventure, mystery",unknown_director,5.757,6.2622025092536475,766,2.8847953639489807,-0.8921876313419403,medium
2421,the one i love,"romance, comedy, drama",charlie mcdowell,6.863,6.74199696171021,767,2.885361220031512,0.2138123686580604,medium
1798,beavis and butt-head do america,"animation, comedy, adventure, crime, music",mike judge,6.658,6.653012807776989,767,2.885361220031512,0.0088123686580603,medium
6542,family switch,"comedy, fantasy, family",mcg,6.39,6.536682304098438,767,2.885361220031512,-0.2591876313419403,medium
1612,sicko,"documentary, comedy, drama",michael moore,7.346,6.951652309757748,767,2.885361220031512,0.69681236865806,medium
9413,deerskin,"comedy, horror",quentin dupieux,6.468,6.570539689497419,767,2.885361220031512,-0.18118763134194,medium
2781,the cyclone,"comedy, romance",leonardo pieraccioni,6.945,6.777685311844989,768,2.885926339801431,0.2958123686580602,medium
3369,in the lost lands,"action, fantasy, western",paul w. s. anderson,6.354,6.520866948186512,769,2.8864907251724814,-0.2951876313419399,medium
2988,the blackcoat's daughter,"horror, mystery",osgood perkins,5.878,6.313945523652878,769,2.8864907251724814,-0.7711876313419399,medium
8844,pathfinder,"adventure, action",marcus nispel,5.653,6.216136026761977,769,2.8864907251724814,-0.9961876313419404,medium
2343,pleasure,drama,unknown_director,6.283,6.490002618056496,769,2.8864907251724814,-0.3661876313419396,medium
4872,la bamba,"drama, music",unknown_director,7.246,6.908817870814655,770,2.8870543780509568,0.5968123686580604,medium
9966,spring,"horror, romance, science fiction","justin benson, aaron moorhead",6.625,6.638665328441774,770,2.8870543780509568,-0.02418763134194,medium
6951,wildlife,drama,unknown_director,6.622,6.637351570492344,771,2.887617300335736,-0.0271876313419401,medium
9394,wish i was here,"drama, comedy",zach braff,6.545,6.603829831361908,771,2.887617300335736,-0.10418763134194,medium
1730,the last house on the left,"horror, crime",wes craven,6.038,6.38310876981476,771,2.887617300335736,-0.6111876313419397,medium
4878,the secret of kells,"animation, family, fantasy",tomm moore,7.392,6.972568961796691,771,2.887617300335736,0.7428123686580603,medium
1554,sleepaway camp,horror,unknown_director,6.285,6.490523493985294,772,2.888179493918325,-0.3641876313419398,medium
7349,the girl next door,"thriller, crime, drama, horror",unknown_director,6.643,6.64649189127649,772,2.888179493918325,-0.0061876313419402,medium
9758,compliance,"drama, thriller",craig zobel,6.365,6.525286312093593,773,2.8887409606828927,-0.2841876313419398,medium
3063,gifted hands: the ben carson story,drama,thomas carter,7.785,7.144383886825684,773,2.8887409606828927,1.13581236865806,medium
7723,the andromeda strain,"science fiction, thriller",robert wise,7.048,6.823063525855577,773,2.8887409606828927,0.39881236865806,medium
8248,the company you keep,"drama, thriller",robert redford,6.169,6.4398334074122605,773,2.8887409606828927,-0.4801876313419404,medium
4693,the railway man,"drama, history",unknown_director,6.836,6.7306348738533215,773,2.8887409606828927,0.1868123686580602,medium
4151,the station agent,"drama, comedy",tom mccarthy,7.351,6.955166740745595,773,2.8887409606828927,0.70181236865806,medium
6663,adam's apples,"drama, comedy, crime",anders thomas jensen,7.455,7.001021200756023,775,2.8898617212581885,0.80581236865806,medium
826,the american president,"drama, romance",rob reiner,6.523,6.594091623291233,775,2.8898617212581885,-0.1261876313419403,medium
8665,vampire hunter d: bloodlust,"animation, fantasy, horror, action, adventure, science fiction",yoshiaki kawajiri,7.662,7.091401482446163,775,2.8898617212581885,1.01281236865806,medium
3403,nuremberg,"history, drama",james vanderbilt,7.365,6.961952495124967,776,2.890421018800914,0.7158123686580601,medium
9362,splinter,"horror, thriller, crime, science fiction",toby wilkins,6.175,6.441997540170011,776,2.890421018800914,-0.4741876313419402,medium
1207,jackpot!,"comedy, action",paul feig,6.37,6.5272002428727145,776,2.890421018800914,-0.2791876313419399,medium
441,death note,"fantasy, mystery, thriller",shusuke kaneko,7.056,6.826938981611453,776,2.890421018800914,0.40681236865806,medium
2920,death of a unicorn,"horror, fantasy, comedy",unknown_director,6.401,6.540666646787811,777,2.890979596989689,-0.2481876313419402,medium
7016,stitch! the movie,"comedy, family, animation, science fiction","bobs gannaway, tony craig",6.426,6.551597991751232,777,2.890979596989689,-0.2231876313419398,medium
3539,hard rain,"thriller, crime, action",unknown_director,5.872,6.309359387361813,777,2.890979596989689,-0.7771876313419401,medium
1519,dumb money,"history, comedy, drama",craig gillespie,6.674,6.660036933788375,777,2.890979596989689,0.0248123686580603,medium
3907,the night comes for us,"action, crime, thriller",timo tjahjanto,6.88,6.750184269596142,778,2.8915374576725643,0.2308123686580598,medium
8740,he got game,drama,spike lee,6.752,6.694175270721001,778,2.8915374576725643,0.1028123686580597,medium
9025,mayhem,"action, comedy, horror",joe lynch,6.458,6.565529601429663,778,2.8915374576725643,-0.1911876313419398,medium
8002,down with love,"comedy, romance",peyton reed,6.113,6.414398331277089,779,2.8920946026904804,-0.5361876313419395,medium
4857,glory road,"drama, history",unknown_director,7.419,6.986278038978044,779,2.8920946026904804,0.7698123686580595,medium
7294,on the rocks,"drama, comedy, romance",sofia coppola,6.085,6.4021375105913085,779,2.8920946026904804,-0.56418763134194,medium
6968,operation mincemeat,"war, history, drama",john madden,6.515,6.590428685408624,779,2.8920946026904804,-0.1341876313419403,medium
9260,cj7,"comedy, drama, family, fantasy, science fiction",stephen chow,7.305,6.9365660850235615,780,2.8926510338773004,0.6558123686580597,medium
129,above the law,"action, crime, drama, mystery, thriller",andrew davis,6.121,6.4177346243494044,780,2.8926510338773004,-0.5281876313419395,medium
98,back to the outback,"family, animation, adventure, comedy",unknown_director,7.616,7.073456583244635,782,2.8937617620579434,0.9668123686580596,medium
7069,swimming pool,"crime, thriller",franois ozon,6.488,6.578453216241268,782,2.8937617620579434,-0.1611876313419395,medium
9484,ramona and beezus,"comedy, family",elizabeth allen rosenbaum,6.547,6.604312188077364,783,2.8943160626844384,-0.1021876313419403,medium
297,no sudden move,"crime, thriller",steven soderbergh,6.377,6.529657112362277,783,2.8943160626844384,-0.2721876313419402,medium
8919,in the heights,"drama, romance",jon m. chu,7.118,6.855065412979215,783,2.8943160626844384,0.4688123686580603,medium
6241,destroyer,"thriller, crime, drama, action",karyn kusama,5.893,6.317109720326382,783,2.8943160626844384,-0.7561876313419402,medium
5356,sliver,"drama, thriller",phillip noyce,5.548,6.165257640886738,784,2.8948696567452528,-1.10118763134194,medium
9023,13th,documentary,ava duvernay,7.876,7.1887101576145325,785,2.895422546039408,1.2268123686580603,medium
2413,the imposter,"documentary, mystery, crime",bart layton,7.319,6.943965079138824,786,2.8959747323590648,0.6698123686580599,medium
3730,prom night,"horror, drama, mystery",nelson mccormick,5.065,5.9520031530469995,786,2.8959747323590648,-1.5841876313419396,medium
1982,"lust, caution","action, drama, romance, thriller",ang lee,7.258,6.917500912383636,788,2.89707700320942,0.60881236865806,medium
214,the occupant,"thriller, drama",unknown_director,6.386,6.533196661824351,788,2.89707700320942,-0.2631876313419399,medium
3267,i give it a year,"comedy, romance",dan mazer,5.525,6.153740285985425,788,2.89707700320942,-1.1241876313419397,medium
2375,sudden death,"action, drama, thriller, crime",peter hyams,6.012,6.36816972126436,789,2.8976270912904414,-0.6371876313419405,medium
6260,the out-laws,"romance, action, comedy",tyler spindel,5.984,6.355820923053069,789,2.8976270912904414,-0.66518763134194,medium
7146,"like father, like son",drama,hirokazu kore-eda,7.696,7.1108617279720185,789,2.8976270912904414,1.0468123686580597,medium
2032,the lady in the van,"comedy, drama",nicholas hytner,6.406,6.541934953237528,789,2.8976270912904414,-0.2431876313419403,medium
2428,tangerine,"comedy, drama",sean baker,6.878,6.750100408799296,789,2.8976270912904414,0.22881236865806,medium
1985,the vanishing,"thriller, mystery",george sluizer,7.441,6.998646721420078,790,2.8981764834976764,0.7918123686580598,medium
6240,the night eats the world,"horror, thriller, science fiction",unknown_director,6.013,6.368213641173613,791,2.898725181589493,-0.6361876313419401,medium
9600,15 minutes,"action, crime, thriller",john herzfeld,5.906,6.3209568014192845,791,2.898725181589493,-0.7431876313419403,medium
2872,twilight zone: the movie,"horror, fantasy, science fiction",unknown_director,6.472,6.5708770264184935,792,2.899273187317604,-0.1771876313419396,medium
1041,frontier(s),"drama, horror, action, thriller",xavier gens,6.17,6.437254674479608,793,2.8998205024270964,-0.47918763134194,medium
6438,breathe,"drama, romance",andy serkis,7.436,6.997175477602865,793,2.8998205024270964,0.7868123686580599,medium
7233,empire records,"comedy, drama",allan moyle,6.656,6.652200575204651,793,2.8998205024270964,0.0068123686580596,medium
1363,flypaper,"mystery, comedy, crime",rob minkoff,6.387,6.533228461428856,793,2.8998205024270964,-0.2621876313419404,medium
1347,my best friend's girl,"romance, comedy",howard deutch,5.643,6.203862670759164,794,2.9003671286564705,-1.0061876313419402,medium
4166,species ii,"science fiction, action, horror",peter medak,5.161,5.990536026389041,794,2.9003671286564705,-1.4881876313419404,medium
1564,the brood,"horror, science fiction",david cronenberg,6.719,6.680085636199521,794,2.9003671286564705,0.0698123686580602,medium
1659,the lunchbox,"drama, romance",ritesh batra,7.358,6.96289834522962,794,2.9003671286564705,0.7088123686580596,medium
936,boogeyman,"thriller, horror, drama, mystery",stephen kay,5.0,5.9192796161326315,794,2.9003671286564705,-1.64918763134194,medium
3554,eyes without a face,"drama, horror, thriller",unknown_director,7.589,7.065427649772669,795,2.900913067737669,0.9398123686580604,medium
5036,the clovehitch killer,"drama, mystery, crime",unknown_director,6.399,6.538380296012223,795,2.900913067737669,-0.25018763134194,medium
9241,one missed call,"horror, mystery, thriller",unknown_director,5.392,6.092383081527544,795,2.900913067737669,-1.2571876313419397,medium
1698,the manchurian candidate,"thriller, drama",john frankenheimer,7.517,7.033539070385482,795,2.900913067737669,0.8678123686580603,medium
2250,terrified,horror,demin rugna,6.701,6.672151242395289,796,2.9014583213961123,0.0518123686580596,medium
